@relation TEST
@attribute timeunit NUMERIC
@attribute storageCost NUMERIC
@attribute interestRate NUMERIC
@attribute compidx0lt2 NUMERIC
@attribute compidx4lt2 NUMERIC
@attribute compidx6lt2 NUMERIC
@attribute compidx8lt2 NUMERIC
@attribute compidx10lt2 NUMERIC
@attribute compidx12lt2 NUMERIC
@attribute compidx14lt2 NUMERIC
@attribute compidx0lt6 NUMERIC
@attribute compidx4lt6 NUMERIC
@attribute compidx6lt6 NUMERIC
@attribute compidx8lt6 NUMERIC
@attribute compidx10lt6 NUMERIC
@attribute compidx12lt6 NUMERIC
@attribute compidx14lt6 NUMERIC
@attribute compidx0lt10 NUMERIC
@attribute compidx4lt10 NUMERIC
@attribute compidx6lt10 NUMERIC
@attribute compidx8lt10 NUMERIC
@attribute compidx10lt10 NUMERIC
@attribute compidx12lt10 NUMERIC
@attribute compidx14lt10 NUMERIC
@attribute compidx0lt20 NUMERIC
@attribute compidx4lt20 NUMERIC
@attribute compidx6lt20 NUMERIC
@attribute compidx8lt20 NUMERIC
@attribute compidx10lt20 NUMERIC
@attribute compidx12lt20 NUMERIC
@attribute compidx14lt20 NUMERIC
@attribute compidx0lt30 NUMERIC
@attribute compidx4lt30 NUMERIC
@attribute compidx6lt30 NUMERIC
@attribute compidx8lt30 NUMERIC
@attribute compidx10lt30 NUMERIC
@attribute compidx12lt30 NUMERIC
@attribute compidx14lt30 NUMERIC
@attribute sku1 NUMERIC
@attribute sku10 NUMERIC
@attribute sku11 NUMERIC
@attribute sku12 NUMERIC
@attribute sku13 NUMERIC
@attribute sku14 NUMERIC
@attribute sku15 NUMERIC
@attribute sku16 NUMERIC
@attribute demandseg1 NUMERIC
@attribute demandseg1l1 NUMERIC
@attribute demandseg1l2 NUMERIC
@attribute demandseg1l4 NUMERIC
@attribute demandseg1l8 NUMERIC
@attribute demandseg2 NUMERIC
@attribute demandseg2l1 NUMERIC
@attribute demandseg2l2 NUMERIC
@attribute demandseg2l4 NUMERIC
@attribute demandseg2l8 NUMERIC
@attribute demandseg3 NUMERIC
@attribute demandseg3l1 NUMERIC
@attribute demandseg3l2 NUMERIC
@attribute demandseg3l4 NUMERIC
@attribute demandseg3l8 NUMERIC
@attribute LBL NUMERIC
@attribute MTLp2A NUMERIC
@attribute MTLp3A NUMERIC
@attribute MTLp4A NUMERIC
@attribute MTLp5A NUMERIC
@attribute MTLp6A NUMERIC
@attribute MTLp7A NUMERIC
@attribute MTLp8A NUMERIC
@attribute MTLp9A NUMERIC
@attribute MTLp10A NUMERIC
@attribute MTLp11A NUMERIC
@attribute MTLp12A NUMERIC
@attribute MTLp13A NUMERIC
@attribute MTLp14A NUMERIC
@attribute MTLp15A NUMERIC
@attribute MTLp16A NUMERIC

@data
   49.000,   28.000,   10.000,  575.267,  139.603,  255.701,   84.711,  105.791,  160.266,  159.550,  520.314,  157.876,  220.496,   80.701,   87.899,  157.000,  152.339,  512.125,  179.583,  209.282,   81.695,   85.545,  154.905,  155.000,  523.686,  175.872,  200.182,   85.116,   84.321,  168.316,  158.490,  556.541,  174.919,  192.625,   78.751,   80.248,  175.229,  168.000, 1380.000, 1743.000, 1480.000, 1736.000, 1812.000, 2177.000, 2033.000, 2208.000,   55.000,   58.000,   59.000,   75.000,   80.000,   51.000,   61.000,   75.000,   75.000,   79.000,   98.000,  109.000,  115.000,  114.000,   82.000, 1076.000, 1284.000, 1065.000, 1327.000, 1423.000, 1745.000, 1628.000, 1879.000, 1051.000, 1284.000, 1127.000, 1359.000, 1374.000, 1647.000, 1378.000, 1759.000
   50.000,   28.000,   10.000,  566.028,  132.826,  172.991,   87.398,  103.988,  165.995,  164.394,  510.469,  138.755,  187.177,   73.048,   87.760,  158.340,  155.709,  510.001,  172.216,  203.696,   80.618,   86.466,  157.000,  154.895,  504.972,  169.708,  194.823,   81.782,   85.660,  157.866,  154.238,  525.112,  166.000,  192.354,   78.763,   81.831,  162.000,  164.060, 1380.000, 1585.000, 1480.000, 1736.000, 1767.000, 2177.000, 1860.000, 2208.000,   65.000,   55.000,   58.000,   60.000,   87.000,   54.000,   51.000,   61.000,   52.000,   74.000,   95.000,   98.000,  109.000,  108.000,  108.000, 1023.000, 1263.000, 1009.000, 1327.000, 1423.000, 1747.000, 1537.000, 1867.000, 1024.000, 1250.000, 1086.000, 1335.000, 1342.000, 1579.000, 1432.000, 1688.000
   51.000,   28.000,   10.000,  569.131,  133.457,  176.903,   86.232,  103.692,  159.671,  158.726,  516.011,  135.865,  183.718,   73.042,   88.976,  155.424,  154.530,  502.419,  151.000,  201.000,   77.045,   83.848,  154.332,  160.000,  499.893,  165.479,  194.309,   79.800,   85.326,  155.233,  153.280,  506.228,  164.897,  192.871,   77.630,   83.664,  161.471,  160.681, 1333.000, 1541.000, 1480.000, 1686.000, 1684.000, 2009.000, 1732.000, 2101.000,   49.000,   65.000,   55.000,   59.000,   87.000,   63.000,   54.000,   51.000,   75.000,   62.000,  103.000,   95.000,   98.000,  115.000,   94.000, 1011.000, 1224.000, 1003.000, 1312.000, 1419.000, 1745.000, 1535.000, 1828.000, 1019.000, 1223.000, 1049.000, 1301.000, 1350.000, 1573.000, 1433.000, 1697.000
   52.000,   28.000,   10.000,  577.351,  135.980,  177.059,   61.056,   63.125,  162.738,  160.878,  512.880,  140.817,  187.524,   70.850,   78.323,  154.356,  154.901,  501.726,  151.057,  202.283,   76.543,   83.207,  153.036,  153.000,  500.208,  162.409,  195.438,   79.784,   83.190,  153.492,  152.663,  497.213,  163.996,  193.501,   77.638,   82.295,  158.148,  164.000, 1333.000, 1541.000, 1480.000, 1624.000, 1677.000, 1954.000, 1732.000, 2127.000,   55.000,   49.000,   65.000,   58.000,   73.000,   39.000,   63.000,   54.000,   61.000,   46.000,   99.000,  103.000,   95.000,  109.000,   94.000, 1026.000, 1190.000, 1039.000, 1288.000, 1416.000, 1741.000, 1575.000, 1850.000, 1024.000, 1241.000, 1068.000, 1279.000, 1366.000, 1562.000, 1431.000, 1736.000
   53.000,   28.000,   10.000,  585.148,  136.430,  197.280,   60.006,   78.104,  161.811,  160.135,  521.055,  140.320,  227.000,   71.266,   82.029,  157.000,  153.490,  501.832,  149.655,  208.561,   86.000,   86.000,  153.765,  153.129,  502.946,  161.630,  204.839,   80.207,   84.210,  153.210,  152.923,  504.710,  163.115,  201.000,   77.973,   83.119,  157.546,  163.564, 1270.000, 1541.000, 1480.000, 1624.000, 1677.000, 1958.000, 1875.000, 2124.000,   50.000,   55.000,   49.000,   55.000,   75.000,   37.000,   39.000,   63.000,   51.000,   75.000,  103.000,   99.000,  103.000,   98.000,  114.000, 1013.000, 1218.000, 1044.000, 1288.000, 1360.000, 1696.000, 1499.000, 1705.000, 1000.000, 1227.000, 1049.000, 1279.000, 1310.000, 1560.000, 1393.000, 1686.000
   54.000,   28.000,   10.000,  586.875,  136.730,  198.535,   57.321,   60.743,  164.280,  158.062,  514.898,  140.572,  220.951,   71.846,   70.513,  157.201,  151.000,  502.593,  150.000,  201.000,   85.626,   81.923,  154.000,  152.933,  500.146,  163.230,  205.105,   80.398,   83.344,  154.271,  152.363,  503.696,  164.000,  201.313,   78.000,   83.036,  165.000,  163.076, 1270.000, 1541.000, 1480.000, 1591.000, 1677.000, 1958.000, 1875.000, 2124.000,   50.000,   50.000,   55.000,   65.000,   60.000,   50.000,   37.000,   39.000,   54.000,   52.000,   94.000,  103.000,   99.000,   95.000,  108.000, 1004.000, 1198.000, 1060.000, 1275.000, 1371.000, 1688.000, 1499.000, 1588.000, 1004.000, 1225.000, 1048.000, 1268.000, 1338.000, 1535.000, 1421.000, 1704.000
   55.000,   28.000,   10.000,  591.176,  137.132,  192.960,   68.498,   67.418,  161.975,  157.302,  523.371,  142.995,  201.700,   86.000,   77.000,  158.417,  152.191,  504.946,  158.000,  196.143,   87.093,   80.880,  156.413,  156.000,  501.946,  163.710,  203.000,   81.042,   87.001,  155.803,  154.825,  503.555,  163.960,  200.551,   78.775,   86.000,  166.881,  170.000, 1270.000, 1541.000, 1352.000, 1591.000, 1634.000, 1777.000, 1875.000, 2043.000,   51.000,   50.000,   50.000,   49.000,   59.000,   34.000,   50.000,   37.000,   63.000,   75.000,   94.000,   94.000,  103.000,  103.000,  115.000,  984.000, 1192.000, 1008.000, 1279.000, 1386.000, 1678.000, 1490.000, 1634.000,  971.000, 1218.000, 1012.000, 1268.000, 1302.000, 1457.000, 1373.000, 1691.000
   56.000,   28.000,   10.000,  587.274,  138.192,  226.660,   74.467,   71.415,  159.206,  157.287,  514.887,  145.941,  197.000,   85.852,   77.333,  151.000,  152.046,  505.047,  167.000,  196.060,   85.965,   83.641,  156.178,  155.668,  500.600,  166.999,  204.185,   81.024,   86.429,  154.666,  155.894,  501.681,  168.140,  196.000,   79.233,   85.319,  167.016,  171.331, 1233.000, 1541.000, 1352.000, 1591.000, 1627.000, 1881.000, 1770.000, 2039.000,   53.000,   51.000,   50.000,   55.000,   58.000,   43.000,   34.000,   50.000,   39.000,   61.000,   96.000,   94.000,   94.000,   99.000,  109.000,  973.000, 1112.000, 1028.000, 1242.000, 1344.000, 1616.000, 1486.000, 1706.000,  950.000, 1167.000, 1019.000, 1237.000, 1354.000, 1511.000, 1398.000, 1650.000
   57.000,   28.000,   10.000,  593.589,  138.162,  173.791,   58.364,   59.587,  165.015,  162.091,  523.026,  145.238,  185.461,   78.975,   71.902,  155.306,  157.000,  501.933,  160.000,  184.000,   84.714,   82.621,  161.000,  156.938,  505.230,  174.220,  202.041,   79.278,   87.182,  156.208,  159.478,  511.095,  175.000,  195.499,   78.000,   86.673,  166.000,  173.946, 1231.000, 1434.000, 1336.000, 1498.000, 1627.000, 1755.000, 1713.000, 2001.000,   60.000,   53.000,   51.000,   50.000,   55.000,   34.000,   43.000,   34.000,   37.000,   51.000,  112.000,   96.000,   94.000,  103.000,   98.000,  957.000, 1143.000, 1016.000, 1237.000, 1326.000, 1599.000, 1520.000, 1659.000,  964.000, 1163.000, 1016.000, 1234.000, 1308.000, 1510.000, 1365.000, 1619.000
   58.000,   28.000,   10.000,  587.491,  177.852,  193.836,   56.867,   59.610,  191.028,  190.853,  515.086,  156.553,  197.190,   75.148,   70.418,  172.000,  167.086,  502.250,  161.046,  190.670,   79.239,   79.000,  164.676,  164.000,  499.932,  176.840,  204.703,   78.870,   87.795,  158.124,  163.086,  512.712,  176.825,  197.248,   78.186,   87.325,  166.956,  176.651, 1231.000, 1434.000, 1360.000, 1498.000, 1627.000, 1755.000, 1713.000, 2001.000,   70.000,   60.000,   53.000,   50.000,   65.000,   37.000,   34.000,   43.000,   50.000,   54.000,   92.000,  112.000,   96.000,   94.000,   95.000,  952.000, 1158.000, 1010.000, 1235.000, 1365.000, 1596.000, 1563.000, 1641.000,  964.000, 1159.000, 1027.000, 1241.000, 1322.000, 1512.000, 1347.000, 1613.000
   59.000,   28.000,   10.000,  592.632,  148.616,  185.100,   58.685,   61.300,  176.096,  174.069,  523.982,  132.000,  205.000,   72.133,   73.933,  172.683,  165.146,  504.980,  158.417,  195.518,   78.000,   81.994,  165.602,  165.000,  501.304,  178.031,  203.059,   79.087,   91.382,  159.000,  164.403,  507.812,  178.094,  197.000,   78.352,   88.902,  168.954,  178.312, 1231.000, 1434.000, 1307.000, 1498.000, 1627.000, 1755.000, 1716.000, 1945.000,   42.000,   70.000,   60.000,   51.000,   49.000,   31.000,   37.000,   34.000,   34.000,   63.000,  107.000,   92.000,  112.000,   94.000,  103.000,  980.000, 1152.000, 1008.000, 1212.000, 1331.000, 1591.000, 1498.000, 1638.000,  982.000, 1159.000, 1019.000, 1244.000, 1288.000, 1460.000, 1347.000, 1591.000
   60.000,   28.000,   10.000,  602.976,  143.125,  159.847,   83.623,   64.154,  176.412,  172.523,  533.884,  138.189,  195.314,   84.660,   86.000,  167.411,  168.000,  512.255,  174.000,  203.000,   85.000,   85.397,  165.201,  165.094,  506.528,  183.575,  203.348,   84.273,   95.644,  160.946,  168.923,  505.532,  179.000,  196.965,   79.868,   89.000,  170.504,  179.549, 1231.000, 1434.000, 1297.000, 1498.000, 1627.000, 1755.000, 1716.000, 1945.000,   49.000,   42.000,   70.000,   53.000,   55.000,   32.000,   31.000,   37.000,   43.000,   39.000,   90.000,  107.000,   92.000,   96.000,   99.000,  963.000, 1133.000, 1017.000, 1212.000, 1367.000, 1585.000, 1397.000, 1633.000,  949.000, 1155.000, 1017.000, 1199.000, 1226.000, 1445.000, 1289.000, 1522.000
   61.000,   28.000,   10.000,  603.834,  141.072,  193.189,   95.032,   74.291,  165.783,  167.056,  540.130,  146.891,  208.901,   90.463,   87.492,  162.702,  166.157,  503.377,  174.986,  209.931,   87.222,   94.000,  157.312,  161.000,  506.136,  183.504,  206.904,   85.575,   97.259,  158.016,  170.359,  505.395,  178.470,  198.915,   81.000,   89.303,  170.174,  180.837, 1231.000, 1434.000, 1297.000, 1498.000, 1627.000, 1768.000, 1661.000, 1888.000,   46.000,   49.000,   42.000,   60.000,   50.000,   35.000,   32.000,   31.000,   34.000,   37.000,   98.000,   90.000,  107.000,  112.000,  103.000,  969.000, 1054.000, 1013.000, 1212.000, 1353.000, 1545.000, 1420.000, 1593.000,  962.000, 1138.000,  982.000, 1199.000, 1318.000, 1435.000, 1319.000, 1500.000
   62.000,   28.000,   10.000,  590.726,  140.859,  195.203,   64.508,   61.939,  165.848,  162.814,  519.165,  138.000,  199.000,   74.879,   77.528,  163.113,  160.408,  501.693,  173.140,  211.898,   76.000,   90.310,  162.000,  159.525,  501.592,  182.462,  205.893,   82.172,   95.237,  156.775,  170.767,  502.784,  177.892,  197.000,   79.000,   88.108,  170.167,  179.000, 1231.000, 1383.000, 1261.000, 1498.000, 1510.000, 1755.000, 1615.000, 1884.000,   38.000,   46.000,   49.000,   70.000,   50.000,   35.000,   35.000,   32.000,   37.000,   50.000,  109.000,   98.000,   90.000,   92.000,   94.000,  956.000, 1118.000, 1010.000, 1205.000, 1366.000, 1564.000, 1426.000, 1624.000,  981.000, 1154.000, 1009.000, 1199.000, 1279.000, 1433.000, 1318.000, 1548.000
   63.000,   28.000,   10.000,  595.370,  140.297,  179.711,   56.849,   57.647,  163.762,  160.405,  524.409,  142.265,  196.435,   68.253,   73.000,  157.143,  153.000,  501.046,  163.000,  205.000,   73.799,   87.132,  159.828,  158.000,  501.917,  180.837,  205.602,   81.330,   92.173,  153.912,  170.325,  501.432,  176.000,  198.020,   78.379,   84.000,  162.000,  179.972, 1231.000, 1376.000, 1256.000, 1498.000, 1510.000, 1710.000, 1636.000, 1901.000,   56.000,   38.000,   46.000,   42.000,   51.000,   29.000,   35.000,   35.000,   31.000,   34.000,   83.000,  109.000,   98.000,  107.000,   94.000,  952.000, 1128.000, 1028.000, 1173.000, 1344.000, 1517.000, 1433.000, 1608.000,  977.000, 1134.000, 1033.000, 1189.000, 1294.000, 1451.000, 1355.000, 1500.000
   64.000,   28.000,   10.000,  588.518,  140.103,  186.332,   56.220,   57.341,  160.215,  161.373,  515.805,  142.804,  196.883,   73.000,   71.312,  151.000,  153.710,  501.846,  161.524,  205.363,   73.507,   87.000,  157.675,  154.000,  500.862,  180.232,  205.629,   80.564,   91.066,  153.654,  172.318,  501.667,  176.871,  198.806,   77.620,   83.447,  162.298,  179.411, 1231.000, 1357.000, 1256.000, 1498.000, 1510.000, 1710.000, 1636.000, 1901.000,   47.000,   56.000,   38.000,   49.000,   53.000,   32.000,   29.000,   35.000,   32.000,   43.000,   82.000,   83.000,  109.000,   90.000,   96.000,  931.000, 1088.000, 1027.000, 1201.000, 1357.000, 1526.000, 1435.000, 1580.000,  969.000, 1127.000, 1022.000, 1176.000, 1302.000, 1479.000, 1355.000, 1550.000
   65.000,   28.000,   10.000,  538.192,  140.194,  178.004,   63.016,   72.575,  167.504,  167.772,  507.235,  133.000,  186.000,   71.965,   81.046,  154.711,  158.457,  504.000,  159.665,  203.133,   79.000,   89.629,  159.000,  156.710,  502.086,  179.805,  204.791,   81.077,   91.499,  154.754,  172.154,  501.000,  177.460,  194.000,   76.000,   83.581,  162.915,  178.686, 1111.000, 1357.000, 1256.000, 1498.000, 1510.000, 1710.000, 1573.000, 1870.000,   44.000,   47.000,   56.000,   46.000,   60.000,   36.000,   32.000,   29.000,   35.000,   34.000,   86.000,   82.000,   83.000,   98.000,  112.000,  987.000, 1146.000, 1022.000, 1175.000, 1369.000, 1537.000, 1436.000, 1618.000,  974.000, 1127.000, 1018.000, 1167.000, 1285.000, 1432.000, 1359.000, 1536.000
   66.000,   28.000,   10.000,  531.085,  140.591,  206.257,   74.479,   78.053,  161.734,  160.897,  505.034,  138.764,  194.789,   78.460,   91.000,  154.462,  156.876,  505.382,  170.000,  206.000,   81.411,   92.181,  158.696,  158.000,  503.565,  183.024,  205.276,   81.711,   91.478,  155.239,  171.352,  502.759,  176.000,  194.035,   76.546,   83.000,  160.000,  176.987, 1111.000, 1330.000, 1256.000, 1498.000, 1461.000, 1710.000, 1575.000, 1804.000,   42.000,   44.000,   47.000,   38.000,   70.000,   31.000,   36.000,   32.000,   35.000,   37.000,   90.000,   86.000,   82.000,  109.000,   92.000,  931.000, 1092.000, 1010.000, 1191.000, 1370.000, 1536.000, 1434.000, 1593.000,  970.000, 1124.000, 1008.000, 1173.000, 1269.000, 1413.000, 1318.000, 1508.000
   67.000,   28.000,   10.000,  527.779,  140.798,  182.841,   62.265,   62.197,  166.661,  163.264,  504.000,  143.314,  188.198,   74.000,   86.221,  157.778,  159.560,  506.351,  168.433,  204.460,   81.152,   90.000,  162.000,  158.920,  504.572,  181.872,  203.933,   81.123,   90.524,  154.962,  168.486,  504.572,  174.941,  193.369,   76.226,   82.029,  160.477,  174.394, 1078.000, 1317.000, 1256.000, 1403.000, 1448.000, 1657.000, 1553.000, 1781.000,   45.000,   42.000,   44.000,   56.000,   42.000,   25.000,   31.000,   36.000,   29.000,   31.000,   72.000,   90.000,   86.000,   83.000,  107.000,  953.000, 1094.000, 1019.000, 1167.000, 1387.000, 1534.000, 1432.000, 1580.000,  969.000, 1138.000, 1012.000, 1169.000, 1295.000, 1410.000, 1337.000, 1493.000
   68.000,   28.000,   10.000,  528.510,  138.941,  157.703,   60.851,   59.957,  163.817,  163.724,  507.971,  129.000,  207.000,   72.677,   81.454,  155.714,  156.944,  515.000,  164.035,  203.943,   79.575,   88.898,  152.000,  153.000,  510.000,  178.717,  198.370,   76.000,   88.900,  151.963,  167.518,  507.183,  173.307,  189.000,   75.234,   80.755,  156.391,  170.556, 1067.000, 1317.000, 1256.000, 1403.000, 1448.000, 1642.000, 1506.000, 1784.000,   41.000,   45.000,   42.000,   47.000,   49.000,   40.000,   25.000,   31.000,   32.000,   32.000,   79.000,   72.000,   90.000,   82.000,   90.000,  952.000, 1088.000, 1006.000, 1177.000, 1357.000, 1474.000, 1407.000, 1583.000,  944.000, 1146.000, 1024.000, 1159.000, 1289.000, 1407.000, 1333.000, 1499.000
   69.000,   28.000,   10.000,  541.072,  139.282,  190.329,   63.120,   64.006,  168.448,  170.526,  514.311,  135.722,  207.600,   69.866,   90.000,  162.561,  160.025,  509.000,  168.000,  211.000,   74.655,   91.101,  156.267,  156.241,  508.753,  174.129,  199.340,   76.129,   88.079,  153.266,  165.065,  503.000,  167.000,  189.824,   73.272,   79.401,  155.807,  170.302, 1067.000, 1317.000, 1256.000, 1403.000, 1448.000, 1648.000, 1506.000, 1766.000,   30.000,   41.000,   45.000,   44.000,   46.000,   34.000,   40.000,   25.000,   36.000,   35.000,   67.000,   79.000,   72.000,   86.000,   98.000,  953.000, 1116.000, 1011.000, 1174.000, 1350.000, 1508.000, 1389.000, 1552.000,  936.000, 1138.000, 1013.000, 1191.000, 1289.000, 1447.000, 1339.000, 1499.000
   70.000,   28.000,   10.000,  537.006,  139.393,  236.311,   68.063,   75.558,  170.074,  170.608,  509.986,  143.032,  221.099,   70.713,   88.862,  163.000,  160.000,  508.832,  167.362,  214.282,   73.836,   92.000,  159.052,  157.288,  509.618,  173.727,  200.847,   75.885,   82.664,  154.765,  163.500,  506.367,  166.979,  190.217,   71.000,   77.000,  156.000,  154.000, 1067.000, 1317.000, 1256.000, 1331.000, 1394.000, 1648.000, 1506.000, 1766.000,   40.000,   30.000,   41.000,   42.000,   38.000,   33.000,   34.000,   40.000,   31.000,   35.000,   75.000,   67.000,   79.000,   90.000,  109.000,  943.000, 1129.000, 1016.000, 1171.000, 1345.000, 1495.000, 1395.000, 1567.000,  958.000, 1109.000, 1024.000, 1178.000, 1220.000, 1445.000, 1312.000, 1497.000
   71.000,   28.000,   10.000,  528.540,  139.552,  207.352,   67.208,   61.785,  170.439,  168.942,  504.000,  153.000,  191.000,   70.817,   80.244,  163.869,  160.954,  508.549,  167.996,  210.398,   76.000,   89.456,  155.000,  154.000,  508.218,  174.075,  193.686,   74.984,   80.849,  152.332,  154.831,  508.619,  166.750,  181.000,   70.142,   76.116,  155.065,  152.301, 1017.000, 1259.000, 1256.000, 1297.000, 1350.000, 1553.000, 1419.000, 1766.000,   31.000,   40.000,   30.000,   45.000,   56.000,   31.000,   33.000,   34.000,   25.000,   29.000,   82.000,   75.000,   67.000,   72.000,   83.000,  932.000, 1105.000, 1002.000, 1151.000, 1341.000, 1505.000, 1387.000, 1580.000,  958.000, 1107.000, 1016.000, 1181.000, 1266.000, 1433.000, 1312.000, 1483.000
   72.000,   28.000,   10.000,  525.884,  138.043,  160.528,   57.873,   55.990,  161.620,  160.471,  506.333,  148.967,  181.300,   66.353,   74.000,  156.331,  154.872,  502.000,  157.000,  194.000,   73.907,   85.249,  153.892,  152.531,  503.205,  167.230,  189.965,   73.055,   78.613,  155.000,  152.346,  503.000,  157.000,  178.812,   68.940,   74.938,  154.804,  150.447, 1017.000, 1259.000, 1256.000, 1297.000, 1365.000, 1553.000, 1451.000, 1738.000,   32.000,   31.000,   40.000,   41.000,   47.000,   29.000,   31.000,   33.000,   40.000,   32.000,   75.000,   82.000,   75.000,   79.000,   82.000,  937.000, 1084.000,  990.000, 1085.000, 1356.000, 1474.000, 1389.000, 1518.000,  958.000, 1057.000, 1016.000, 1145.000, 1260.000, 1396.000, 1312.000, 1454.000
   73.000,   28.000,   10.000,  532.288,  137.075,  175.205,   58.141,   58.356,  159.249,  158.131,  506.638,  137.207,  186.261,   70.000,   71.895,  152.000,  151.000,  502.814,  150.185,  193.666,   72.792,   84.000,  152.388,  151.127,  503.328,  162.948,  188.165,   72.837,   77.838,  154.036,  150.003,  505.183,  155.323,  177.861,   66.000,   71.000,  153.482,  148.595, 1017.000, 1259.000, 1256.000, 1297.000, 1365.000, 1553.000, 1451.000, 1747.000,   30.000,   32.000,   31.000,   30.000,   44.000,   39.000,   29.000,   31.000,   34.000,   36.000,   68.000,   75.000,   82.000,   67.000,   86.000,  924.000, 1107.000,  981.000, 1083.000, 1342.000, 1483.000, 1404.000, 1546.000,  958.000, 1110.000, 1008.000, 1148.000, 1254.000, 1426.000, 1310.000, 1480.000
   74.000,   28.000,   10.000,  541.023,  137.174,  181.999,   58.557,   59.196,  159.638,  163.239,  508.000,  129.000,  186.000,   68.131,   74.979,  152.216,  152.658,  505.798,  144.154,  193.001,   73.000,   84.310,  153.000,  153.000,  505.000,  158.272,  189.458,   71.995,   76.964,  151.826,  151.586,  504.666,  153.392,  176.000,   65.521,   70.431,  151.000,  151.000, 1012.000, 1259.000, 1256.000, 1297.000, 1338.000, 1553.000, 1410.000, 1694.000,   34.000,   30.000,   32.000,   40.000,   42.000,   32.000,   39.000,   29.000,   33.000,   31.000,   65.000,   68.000,   75.000,   75.000,   90.000,  921.000, 1121.000,  980.000, 1150.000, 1351.000, 1505.000, 1393.000, 1557.000,  962.000, 1099.000,  998.000, 1160.000, 1253.000, 1419.000, 1301.000, 1471.000
   75.000,   28.000,   10.000,  551.188,  137.473,  172.300,   58.988,   59.642,  158.803,  161.490,  516.287,  130.723,  184.411,   68.756,   84.000,  151.707,  152.736,  511.000,  142.081,  202.000,   74.000,   83.606,  152.605,  156.000,  507.858,  155.063,  189.176,   71.291,   75.305,  151.255,  151.923,  506.029,  151.826,  175.619,   65.279,   69.616,  151.081,  151.549, 1012.000, 1259.000, 1256.000, 1297.000, 1338.000, 1553.000, 1441.000, 1691.000,   29.000,   34.000,   30.000,   31.000,   45.000,   37.000,   32.000,   39.000,   31.000,   25.000,   78.000,   65.000,   68.000,   82.000,   72.000,  921.000, 1096.000,  963.000, 1132.000, 1303.000, 1458.000, 1339.000, 1525.000,  957.000, 1094.000,  999.000, 1147.000, 1246.000, 1368.000, 1300.000, 1416.000
   76.000,   28.000,   10.000,  559.705,  144.607,  195.190,   72.124,   70.660,  164.294,  158.951,  522.270,  137.151,  195.269,   82.000,   83.066,  159.902,  156.558,  511.216,  150.101,  202.624,   75.691,   79.000,  160.581,  160.000,  506.854,  155.641,  189.312,   71.674,   72.156,  152.956,  153.384,  507.967,  151.778,  175.572,   66.000,   68.000,  152.452,  152.473,  986.000, 1259.000, 1256.000, 1297.000, 1355.000, 1553.000, 1441.000, 1691.000,   44.000,   29.000,   34.000,   32.000,   41.000,   30.000,   37.000,   32.000,   29.000,   40.000,   65.000,   78.000,   65.000,   75.000,   79.000,  919.000, 1034.000,  965.000, 1060.000, 1225.000, 1374.000, 1349.000, 1440.000,  952.000, 1032.000,  992.000, 1123.000, 1236.000, 1284.000, 1289.000, 1388.000
   77.000,   28.000,   10.000,  561.832,  145.594,  162.633,   65.309,   66.644,  176.237,  167.778,  517.000,  138.019,  188.000,   78.023,   76.562,  167.138,  163.318,  520.000,  151.033,  199.032,   69.000,   76.592,  159.000,  164.000,  509.713,  153.000,  180.088,   70.716,   70.528,  155.024,  155.345,  510.066,  150.523,  173.000,   65.282,   67.193,  153.000,  154.039,  956.000, 1205.000, 1016.000, 1297.000, 1307.000, 1553.000, 1364.000, 1618.000,   45.000,   44.000,   29.000,   30.000,   30.000,   37.000,   30.000,   37.000,   39.000,   34.000,   63.000,   65.000,   78.000,   68.000,   67.000,  926.000, 1056.000,  970.000, 1109.000, 1355.000, 1475.000, 1376.000, 1440.000,  945.000, 1096.000,  981.000, 1112.000, 1223.000, 1382.000, 1270.000, 1439.000
